09/16/2010,10
09/17/2010,10
09/18/2010,10
09/19/2010,10
09/20/2010,10
09/21/2010,10
09/22/2010,10
09/23/2010,10
09/24/2010,10
09/25/2010,10
09/26/2010,10
09/27/2010,10
09/28/2010,10
09/29/2010,10
09/30/2010,10
10/01/2010,10
10/02/2010,10
10/03/2010,10
10/04/2010,10
10/05/2010,10
10/06/2010,10
10/07/2010,10
10/08/2010,10
10/09/2010,10
10/10/2010,10
10/11/2010,10
10/12/2010,10
10/13/2010,10.0007
10/14/2010,10.002
10/15/2010,10.0033
10/16/2010,10.0046
10/17/2010,10.0046
10/18/2010,10.0046
10/19/2010,10.0069
10/20/2010,10.0077
10/21/2010,10.0092
10/22/2010,10.0105
10/23/2010,10.0118
10/24/2010,10.0118
10/25/2010,10.0118
10/26/2010,10.0157
10/27/2010,10.0173
10/28/2010,10.0189
10/29/2010,10.0205
10/30/2010,10.0222
10/31/2010,10.0222
11/01/2010,10.0222
11/02/2010,10.0273
11/03/2010,10.0288
11/04/2010,10.0302
11/05/2010,10.0317
11/06/2010,10.0317
11/07/2010,10.0317
11/08/2010,10.0317
11/09/2010,10.0375
11/10/2010,10.0386
11/11/2010,10.0363
11/12/2010,10.0383
11/13/2010,10.0404
11/14/2010,10.0421
11/15/2010,10.0519
11/16/2010,10.0506
11/17/2010,10.0526
11/18/2010,10.0541
11/19/2010,10.0564
11/20/2010,10.0585
11/21/2010,10.0602
11/22/2010,10.053
11/23/2010,10.0491
11/24/2010,10.0574
11/25/2010,10.0597
11/26/2010,10.056
11/27/2010,10.0584
11/28/2010,10.0607
11/29/2010,10.296
11/30/2010,10.2984
12/01/2010,10.2947
12/02/2010,10.273
12/03/2010,10.2697
12/04/2010,10.2705
12/05/2010,10.2713
12/06/2010,10.2598
12/07/2010,10.2597
12/08/2010,10.2735
12/09/2010,10.2746
12/10/2010,10.2935
12/11/2010,10.2959
12/12/2010,10.2983
12/13/2010,10.2882
12/14/2010,10.3051
12/15/2010,10.31
12/16/2010,10.3678
12/17/2010,10.3702
12/18/2010,10.3725
12/19/2010,10.3749
12/20/2010,10.3717
12/21/2010,10.3832
12/22/2010,10.3814
12/23/2010,10.3863
12/24/2010,10.3983
12/25/2010,10.4007
12/26/2010,10.403
12/27/2010,10.4021
12/28/2010,10.4075
12/29/2010,10.4061
12/30/2010,10.431
12/31/2010,10.4606
01/01/2011,10.4629
01/02/2011,10.4651
01/03/2011,10.4829
01/04/2011,10.4741
01/05/2011,10.473
01/06/2011,10.4722
01/07/2011,10.4103
01/08/2011,10.4126
01/09/2011,10.4149
01/10/2011,10.3764
01/11/2011,10.3374
01/12/2011,10.3849
01/13/2011,10.3927
01/14/2011,10.3677
01/15/2011,10.3686
01/16/2011,10.3695
01/17/2011,10.3061
01/18/2011,10.3295
01/19/2011,10.3973
01/20/2011,10.4038
01/21/2011,10.4038
01/22/2011,10.4055
01/23/2011,10.4072
01/24/2011,10.4076
01/25/2011,10.4254
01/26/2011,10.4275
01/27/2011,10.4271
01/28/2011,10.4038
01/29/2011,10.406
01/30/2011,10.4063
01/31/2011,10.4089
02/01/2011,10.3973
02/02/2011,10.4046
02/03/2011,10.4161
