06/25/2009,10
06/26/2009,10
06/27/2009,10
06/28/2009,10
06/29/2009,10
06/30/2009,10
07/01/2009,10
07/02/2009,10
07/03/2009,10
07/04/2009,10
07/05/2009,10
07/06/2009,10
07/07/2009,10
07/08/2009,10
07/09/2009,10
07/10/2009,10
07/11/2009,10
07/12/2009,10
07/13/2009,10
07/14/2009,10
07/15/2009,10
07/16/2009,10
07/17/2009,9.9999
07/18/2009,9.9999
07/19/2009,9.9999
07/20/2009,9.9998
07/21/2009,9.9998
07/22/2009,9.9998
07/23/2009,9.9998
07/24/2009,9.9998
07/25/2009,9.9998
07/26/2009,9.9998
07/27/2009,9.9998
07/28/2009,9.9998
07/29/2009,9.9998
07/30/2009,9.9998
07/31/2009,9.9998
08/01/2009,9.9998
08/02/2009,9.9997
08/03/2009,9.9997
08/04/2009,9.9997
08/05/2009,9.9997
08/06/2009,9.9997
08/07/2009,9.9997
08/08/2009,9.9997
08/09/2009,9.9997
08/10/2009,9.9997
08/11/2009,9.9997
08/12/2009,9.9997
08/13/2009,9.9997
08/14/2009,9.9997
08/15/2009,9.9997
08/16/2009,9.9997
08/17/2009,9.9997
08/18/2009,9.9997
08/19/2009,9.9997
08/20/2009,9.9997
08/21/2009,9.9997
08/22/2009,9.9997
08/23/2009,9.9997
08/24/2009,9.9997
08/25/2009,9.9997
08/26/2009,9.9997
08/27/2009,9.9997
08/28/2009,9.9997
08/29/2009,9.9997
08/30/2009,9.9997
08/31/2009,9.9997
09/01/2009,9.9997
09/02/2009,9.9997
09/03/2009,9.9997
09/04/2009,9.9997
09/05/2009,9.9997
09/06/2009,9.9997
09/07/2009,9.9997
09/08/2009,9.9997
09/09/2009,10.0528
09/10/2009,10.0466
09/11/2009,10.0519
09/12/2009,10.0521
09/13/2009,10.0524
09/14/2009,10.0642
09/15/2009,10.0733
09/16/2009,10.0746
09/17/2009,10.0703
09/18/2009,10.0739
09/19/2009,10.0741
09/20/2009,10.0744
09/21/2009,10.0746
09/22/2009,10.0728
09/23/2009,10.0758
09/24/2009,10.0748
09/25/2009,10.0703
09/26/2009,10.0706
09/27/2009,10.0708
09/28/2009,10.0711
09/29/2009,10.0691
09/30/2009,10.0694
10/01/2009,10.0758
10/02/2009,10.076
10/03/2009,10.0763
10/04/2009,10.0765
10/05/2009,10.0905
10/06/2009,10.0842
10/07/2009,10.1332
10/08/2009,10.1387
10/09/2009,10.1239
10/10/2009,10.1243
10/11/2009,10.1248
10/12/2009,10.17
10/13/2009,10.1708
10/14/2009,10.1693
10/15/2009,10.1831
10/16/2009,10.1739
10/17/2009,10.1706
10/18/2009,10.1719
10/19/2009,10.1732
10/20/2009,10.1801
10/21/2009,10.1999
10/22/2009,10.1855
10/23/2009,10.1627
10/24/2009,10.164
10/25/2009,10.1653
10/26/2009,10.178
10/27/2009,10.1983
10/28/2009,10.1938
10/29/2009,10.1967
10/30/2009,10.1928
10/31/2009,10.1958
11/01/2009,10.1971
11/02/2009,10.1983
11/03/2009,10.2082
11/04/2009,10.2102
11/05/2009,10.2145
11/06/2009,10.2126
11/07/2009,10.2138
11/08/2009,10.215
11/09/2009,10.2308
11/10/2009,10.2319
11/11/2009,10.2322
11/12/2009,10.2391
11/13/2009,10.2515
11/14/2009,10.2529
11/15/2009,10.2542
11/16/2009,10.2638
11/17/2009,10.2713
11/18/2009,10.2779
11/19/2009,10.2835
11/20/2009,10.3037
11/21/2009,10.3051
11/22/2009,10.3064
11/23/2009,10.2965
11/24/2009,10.3042
11/25/2009,10.3647
11/26/2009,10.3926
11/27/2009,10.3746
11/28/2009,10.376
11/29/2009,10.3774
11/30/2009,10.3593
12/01/2009,10.3471
12/02/2009,10.3481
12/03/2009,10.3393
12/04/2009,10.3134
12/05/2009,10.3147
12/06/2009,10.3161
12/07/2009,10.3048
12/08/2009,10.3245
12/09/2009,10.3127
12/10/2009,10.3184
12/11/2009,10.3177
12/12/2009,10.3193
12/13/2009,10.3209
12/14/2009,10.3393
12/15/2009,10.3669
12/16/2009,10.3471
12/17/2009,10.365
12/18/2009,10.3443
12/19/2009,10.3463
12/20/2009,10.3482
12/21/2009,10.3492
12/22/2009,10.3574
12/23/2009,10.3691
12/24/2009,10.3928
12/25/2009,10.3947
12/26/2009,10.3967
12/27/2009,10.3986
12/28/2009,10.4005
12/29/2009,10.3965
12/30/2009,10.4099
12/31/2009,10.4159
01/01/2010,10.4199
01/02/2010,10.4218
01/03/2010,10.4238
01/04/2010,10.4348
01/05/2010,10.4375
01/06/2010,10.4381
01/07/2010,10.4275
01/08/2010,10.4371
01/09/2010,10.4394
01/10/2010,10.4413
01/11/2010,10.4473
01/12/2010,10.4633
01/13/2010,10.4756
01/14/2010,10.5065
01/15/2010,10.5113
01/16/2010,10.5134
01/17/2010,10.5155
01/18/2010,10.5266
01/19/2010,10.5132
01/20/2010,10.5164
01/21/2010,10.508
01/22/2010,10.5114
01/23/2010,10.5137
01/24/2010,10.5159
01/25/2010,10.5118
01/26/2010,10.514
01/27/2010,10.5056
01/28/2010,10.5058
01/29/2010,10.5003
01/30/2010,10.5012
01/31/2010,10.5034
02/01/2010,10.4986
02/02/2010,10.456
02/03/2010,10.4748
02/04/2010,10.4606
02/05/2010,10.4546
02/06/2010,10.4608
02/07/2010,10.463
02/08/2010,10.4595
02/09/2010,10.4713
02/10/2010,10.4471
02/11/2010,10.4336
02/12/2010,10.4358
02/13/2010,10.438
02/14/2010,10.4402
02/15/2010,10.4231
02/16/2010,10.4314
02/17/2010,10.435
02/18/2010,10.4363
02/19/2010,10.4252
02/20/2010,10.4273
02/21/2010,10.4295
02/22/2010,10.4453
02/23/2010,10.4619
02/24/2010,10.461
02/25/2010,10.473
02/26/2010,10.4706
02/27/2010,10.4726
02/28/2010,10.4747
03/01/2010,10.4792
03/02/2010,10.4793
03/03/2010,10.4877
03/04/2010,10.493
03/05/2010,10.4888
03/06/2010,10.4908
03/07/2010,10.4929
03/08/2010,10.4998
03/09/2010,10.5182
03/10/2010,10.5248
03/11/2010,10.5223
03/12/2010,10.5099
03/13/2010,10.512
03/14/2010,10.5142
03/15/2010,10.5158
03/16/2010,10.5179
03/17/2010,10.5609
03/18/2010,10.5766
03/19/2010,10.6023
03/20/2010,10.6044
03/21/2010,10.6065
03/22/2010,10.5856
03/23/2010,10.58
03/24/2010,10.5821
03/25/2010,10.5906
03/26/2010,10.6043
03/27/2010,10.6065
03/28/2010,10.6087
03/29/2010,10.6479
03/30/2010,10.638
03/31/2010,10.6339
04/01/2010,10.641
04/02/2010,10.6432
04/03/2010,10.6455
04/04/2010,10.6477
04/05/2010,10.669
04/06/2010,10.6837
04/07/2010,10.7025
04/08/2010,10.6745
04/09/2010,10.6538
04/10/2010,10.6554
04/11/2010,10.6571
04/12/2010,10.6357
04/13/2010,10.6532
04/14/2010,10.6553
04/15/2010,10.6202
04/16/2010,10.615
04/17/2010,10.6171
04/18/2010,10.6192
04/19/2010,10.6106
04/20/2010,10.6452
04/21/2010,10.6453
04/22/2010,10.6605
04/23/2010,10.6518
04/24/2010,10.654
04/25/2010,10.6552
04/26/2010,10.6574
04/27/2010,10.6583
04/28/2010,10.6666
04/29/2010,10.695
04/30/2010,10.7266
05/01/2010,10.7285
05/02/2010,10.7301
05/03/2010,10.725
05/04/2010,10.7311
05/05/2010,10.755
05/06/2010,10.7621
05/07/2010,10.7493
05/08/2010,10.7514
05/09/2010,10.7532
05/10/2010,10.7785
05/11/2010,10.7831
05/12/2010,10.7888
05/13/2010,10.8051
05/14/2010,10.8748
05/15/2010,10.8768
05/16/2010,10.8786
05/17/2010,10.943
05/18/2010,10.9415
05/19/2010,10.9409
05/20/2010,10.9567
05/21/2010,10.9619
05/22/2010,10.9664
05/23/2010,10.9683
05/24/2010,10.9666
05/25/2010,10.9576
05/26/2010,10.9251
05/27/2010,10.9485
05/28/2010,10.949
05/29/2010,10.9512
05/30/2010,10.952
05/31/2010,10.9593
06/01/2010,10.9497
06/02/2010,10.9727
06/03/2010,10.9724
06/04/2010,11.023
06/05/2010,11.025
06/06/2010,11.0269
06/07/2010,11.0121
06/08/2010,11.0034
06/09/2010,11.0091
06/10/2010,11.0194
06/11/2010,11.0065
06/12/2010,11.0087
06/13/2010,11.0109
06/14/2010,11.0081
06/15/2010,11.0226
06/16/2010,11.044
06/17/2010,11.0477
06/18/2010,11.0655
06/19/2010,11.0677
06/20/2010,11.0698
06/21/2010,11.1148
06/22/2010,11.1059
06/23/2010,11.1049
06/24/2010,11.1099
06/25/2010,11.0884
06/26/2010,11.0905
06/27/2010,11.0927
06/28/2010,11.1281
06/29/2010,11.1248
06/30/2010,11.1492
07/01/2010,11.1384
07/02/2010,11.1281
07/03/2010,11.1303
07/04/2010,11.1324
07/05/2010,11.1074
07/06/2010,11.1329
07/07/2010,11.1437
07/08/2010,11.1596
07/09/2010,11.1657
07/10/2010,11.1679
07/11/2010,11.17
07/12/2010,11.1835
07/13/2010,11.1921
07/14/2010,11.1843
07/15/2010,11.178
07/16/2010,11.1897
07/17/2010,11.1919
07/18/2010,11.1941
07/19/2010,11.1958
07/20/2010,11.1822
07/21/2010,11.1914
07/22/2010,11.2135
07/23/2010,11.2125
07/24/2010,11.2147
07/25/2010,11.2169
07/26/2010,11.2098
07/27/2010,11.1936
07/28/2010,11.189
